成绩序号	玩家名字	铺面ID	RANK状态	完成状态	原分数	原pp	新分数	新pp
3424	全服最菜	197004	2	False	1370524	60.7341	1370524	0
3425	arily	0	-1	False	73580	0.0	73580	0
3426	Ruby_	0	-1	False	318636	0.0	318636	0
3427	全服最菜	197004	2	False	21977	0.0	21977	0
3428	Ruby_	0	-1	True	1409790	138.042	1409790	0
3429	全服最菜	197004	2	True	3100800	89.6283	3100800	95.34857940673828
3430	Ruby_	0	-1	False	882858	139.479	882858	0
3431	全服最菜	0	-1	False	162516	0.0	162516	0
3432	arily	0	-1	True	30531550	184.605	30531550	0
3433	Ruby_	0	-1	False	819298	0.0	819298	0
3434	arily	0	-1	False	93484	0.0	93484	0
3435	Ruby_	0	-1	False	29002	0.0	29002	0
3436	全服最菜	0	-1	False	659038	0.0	659038	0
3437	Ruby_	0	-1	False	152734	0.0	152734	0
3438	全服最菜	1218337	2	False	54586	0.0	54586	0
3439	全服最菜	1218337	2	False	51114	0.0	51114	0
3440	Ruby_	0	-1	False	251256	0.0	251256	0
3441	全服最菜	1816113	2	False	43790	0.0	43790	0
3442	Ruby_	0	-1	True	1044902	151.04	1044902	0
3443	全服最菜	1218337	2	False	527196	0.0	527196	0
3444	Ruby_	0	-1	False	486870	0.0	486870	0
3445	Ruby_	0	-1	True	1914210	100.782	1914210	0
3446	arily	0	-1	True	7690160	39.0791	7690160	0
3447	全服最菜	0	-1	False	3758120	40.1981	3758120	0
3448	Ruby_	0	-1	True	1945660	194.234	1945660	0
3449	kotoki	1611276	2	False	235290	0.0	235290	0
3450	arily	0	-1	True	2290829	183.867	2290829	0
3451	全服最菜	0	-1	True	4213758	88.0217	4213758	0
3452	全服最菜	0	-1	False	151060	0.0	151060	0
3453	Ruby_	2025942	2	True	515408	113.853	515408	121.49153900146484
3454	全服最菜	0	-1	False	332370	0.0	332370	0
3455	全服最菜	0	-1	False	321480	0.0	321480	0
3456	arily	0	-1	False	173142	0.0	173142	0
3457	Ruby_	0	-1	False	60030	0.0	60030	0
3458	Ruby_	2022718	2	False	1319738	0.0	1319738	0
3459	arily	0	-1	True	1226154	68.3431	1226154	0
3460	kotoki	1627148	2	False	106810	0.0	106810	0
3461	kotoki	1610022	2	True	397650	61.7566	397650	64.3228759765625
3462	全服最菜	0	-1	False	1272836	0.0	1272836	0
3463	全服最菜	0	-1	False	286020	0.0	286020	0
3464	kotoki	0	-1	True	1563450	54.8568	1563450	0
3465	全服最菜	550235	2	False	2330750	0.0	2330750	0
3466	kotoki	0	-1	True	4225300	140.383	4225300	0
3467	全服最菜	550235	2	False	2880960	0.0	2880960	0
3468	kotoki	1610994	2	True	911680	122.18	911680	120.7214126586914
3469	全服最菜	847314	2	False	2568920	0.0	2568920	0
3470	kotoki	0	-1	False	1130174	71.9799	1130174	0
3471	全服最菜	1232328	2	False	174984	0.0	174984	0
3472	全服最菜	1232328	2	True	2256748	34.7	2256748	35.3636474609375
3473	kotoki	1578009	2	True	14887632	115.281	14887632	117.03361511230469
3474	Yandere	0	-1	False	595935	0.0	595935	0
3475	全服最菜	0	-1	False	394981	0.0	394981	0
3476	kotoki	0	-1	False	1737480	0.0	1737480	0
3477	全服最菜	397535	2	False	203410	0.0	203410	0
3478	arily	0	-1	False	26510	0.0	26510	0
3479	kotoki	1827323	2	True	533016	46.2656	533016	48.35909652709961
3480	全服最菜	397535	2	False	2799238	0.0	2799238	0
3481	kotoki	0	-1	False	422496	0.0	422496	0
3482	arily	0	-1	False	2370170	0.0	2370170	0
3483	arily	0	-1	False	262560	0.0	262560	0
3484	arily	0	-1	False	102724	0.0	102724	0
3485	全服最菜	0	-1	False	1219430	0.0	1219430	0
3486	kotoki	1003944	2	False	977920	39.0243	977920	0
3487	全服最菜	889529	5	False	1623286	0.0	1623286	0
3488	arily	0	-1	True	6578204	373.36	6578204	0
3489	kotoki	1003944	2	False	1193570	0.0	1193570	0
3490	全服最菜	668662	2	False	184500	0.0	184500	0
3491	arily	0	-1	False	652710	0.0	652710	0
3492	arily	0	-1	False	110803	0.0	110803	0
3493	全服最菜	668662	2	False	290090	0.0	290090	0
3494	全服最菜	668662	2	False	493950	0.0	493950	0
3495	kotoki	1003944	2	True	1622570	63.4721	1622570	74.25071716308594
3496	arily	0	-1	False	1682880	0.0	1682880	0
3497	kotoki	1612453	2	True	1002954	163.204	1002954	164.56011962890625
3498	arily	0	-1	False	641075	0.0	641075	0
3499	arily	0	-1	False	106566	0.0	106566	0
3500	全服最菜	668662	2	False	2003850	0.0	2003850	0
3501	arily	0	-1	False	752833	0.0	752833	0
3502	arily	0	-1	False	289761	0.0	289761	0
3503	全服最菜	668662	2	False	2322860	0.0	2322860	0
3504	kotoki	0	-1	False	792320	0.0	792320	0
3505	arily	0	-1	False	393755	0.0	393755	0
3506	kotoki	0	-1	False	686670	0.0	686670	0
3507	arily	0	-1	False	1586089	185.989	1586089	0
3508	kotoki	0	-1	False	2409270	87.6099	2409270	0
3509	arily	0	-1	False	654588	0.0	654588	0
3510	kotoki	0	-1	False	163850	0.0	163850	0
3511	全服最菜	668662	2	False	664550	0.0	664550	0
3512	kotoki	0	-1	False	13650	0.0	13650	0
3513	arily	0	-1	False	428404	0.0	428404	0
3514	全服最菜	668662	2	False	35762	0.0	35762	0
3515	kotoki	0	-1	True	4690870	130.282	4690870	0
3516	arily	0	-1	False	4055259	260.236	4055259	0
3517	arily	2153557	2	False	211660	0.0	211660	0
3518	arily	2153557	2	False	242110	0.0	242110	0
3519	arily	2153557	2	False	97700	0.0	97700	0
3520	kotoki	0	-1	True	1545144	92.5255	1545144	0
3521	arily	2153557	2	False	441290	0.0	441290	0
3522	arily	2153557	2	False	70140	0.0	70140	0
3523	arily	2153557	2	False	298920	0.0	298920	0
3524	arily	2153557	2	False	72290	0.0	72290	0
3525	kotoki	962979	2	True	1696360	64.9923	1696360	74.2446060180664
3526	kotoki	0	-1	False	967450	0.0	967450	0
3527	arily	2153557	2	False	4637330	0.0	4637330	0
3528	arily	2153557	2	False	3120680	0.0	3120680	0
3529	arily	2153557	2	False	76950	0.0	76950	0
3530	arily	2153557	2	False	357080	0.0	357080	0
3531	arily	2153557	2	False	259260	0.0	259260	0
3532	kotoki	0	-1	True	1131466	88.5472	1131466	0
3533	arily	2153557	2	False	76910	0.0	76910	0
3534	arily	2153557	2	False	428780	0.0	428780	0
3535	kotoki	0	-1	False	523114	0.0	523114	0
3536	arily	2153557	2	False	3026340	0.0	3026340	0
3537	DB-Sand	0	-1	True	647649	74.2535	647649	0
3538	arily	2153557	2	False	2136930	0.0	2136930	0
3539	kotoki	0	-1	False	583058	0.0	583058	0
3540	arily	2153557	2	False	196810	0.0	196810	0
3541	arily	2153557	2	False	233540	0.0	233540	0
3542	kotoki	954692	2	True	3768610	178.578	3768610	197.6967315673828
3543	DB-Sand	0	-1	True	830751	139.679	830751	0
3544	arily	2153557	2	False	1797090	0.0	1797090	0
3545	arily	2153557	2	False	431200	0.0	431200	0
3546	arily	2153557	2	False	84030	0.0	84030	0
3547	arily	2153557	2	False	456770	0.0	456770	0
3548	DB-Sand	0	-1	True	729191	130.276	729191	0
3549	arily	2153557	2	False	1603940	0.0	1603940	0
3550	arily	0	-1	False	64752	0.0	64752	0
3551	arily	0	-1	False	625276	0.0	625276	0
3552	DB-Sand	0	-1	True	692369	114.649	692369	0
3553	全服最菜	668662	2	False	382870	0.0	382870	0
3554	全服最菜	0	-1	False	36260	0.0	36260	0
3555	全服最菜	0	-1	False	24842	0.0	24842	0
3556	全服最菜	0	-1	False	58223	0.0	58223	0
3557	DB-Sand	0	-1	False	77524	0.0	77524	0
3558	DB-Sand	0	-1	False	25232	0.0	25232	0
3559	DB-Sand	0	-1	False	164974	0.0	164974	0
3560	全服最菜	0	-1	False	74289	0.0	74289	0
3561	DB-Sand	0	-1	True	473700	17.3294	473700	0
3562	DB-Sand	0	-1	False	15970	0.0	15970	0
3563	DB-Sand	0	-1	False	336128	0.0	336128	0
3564	全服最菜	2069841	2	False	23090	0.0	23090	0
3565	全服最菜	0	-1	False	123692	0.0	123692	0
3566	DB-Sand	0	-1	False	541004	0.0	541004	0
3567	DB-Sand	0	-1	False	81744	0.0	81744	0
3568	DB-Sand	0	-1	False	106006	0.0	106006	0
3569	全服最菜	0	-1	False	31626	0.0	31626	0
3570	DB-Sand	0	-1	False	379768	0.0	379768	0
3571	全服最菜	0	-1	False	1003084	0.0	1003084	0
3572	全服最菜	0	-1	False	113518	0.0	113518	0
3573	全服最菜	0	-1	False	82532	0.0	82532	0
3574	全服最菜	0	-1	False	89454	0.0	89454	0
3575	全服最菜	0	-1	False	600970	0.0	600970	0
3576	全服最菜	0	-1	False	257110	0.0	257110	0
3577	全服最菜	1228510	2	False	980920	0.0	980920	0
3578	全服最菜	0	-1	False	76150	0.0	76150	0
3579	全服最菜	0	-1	False	936020	0.0	936020	0
3580	全服最菜	1218337	2	False	35820	0.0	35820	0
3581	全服最菜	1218337	2	False	30850	0.0	30850	0
3582	风冷玩家Air-cooling	0	-1	False	374929	0.0	374929	0
3583	全服最菜	1218337	2	False	91358	0.0	91358	0
3584	全服最菜	1218337	2	False	34598	0.0	34598	0
3585	风冷玩家Air-cooling	0	-1	True	911095	43.546	911095	0
3586	全服最菜	1218337	2	False	2210962	0.0	2210962	0
3587	风冷玩家Air-cooling	0	-1	False	393998	0.0	393998	0
3588	全服最菜	0	-1	False	414860	0.0	414860	0
3589	风冷玩家Air-cooling	0	-1	False	367482	0.0	367482	0
3590	全服最菜	1260037	5	True	806920	18.5067	806920	18.54380226135254
3591	风冷玩家Air-cooling	0	-1	False	520472	0.0	520472	0
3592	风冷玩家Air-cooling	0	-1	False	25291	0.0	25291	0
3593	风冷玩家Air-cooling	0	-1	False	40890	0.0	40890	0
3594	风冷玩家Air-cooling	0	-1	False	121178	0.0	121178	0
3595	全服最菜	1218337	2	False	64048	0.0	64048	0
3596	全服最菜	1218337	2	False	302800	0.0	302800	0
3597	全服最菜	1218337	2	False	514374	0.0	514374	0
3598	全服最菜	1218337	2	False	892058	0.0	892058	0
3599	全服最菜	550235	2	False	88290	0.0	88290	0
3600	Ruby_	1516343	2	False	205038	0.0	205038	0
3601	Ruby_	0	-1	False	1352810	0.0	1352810	0
3602	Ruby_	0	-1	False	68650	0.0	68650	0
3603	Ruby_	0	-1	True	746554	37.2237	746554	0
3604	Ruby_	0	-1	True	1814200	67.8612	1814200	0
3605	Ruby_	0	-1	False	100500	0.0	100500	0
3606	Ruby_	0	-1	True	1753148	47.1736	1753148	0
3607	Ruby_	0	-1	False	328708	0.0	328708	0
3608	Ruby_	0	-1	True	545670	21.9887	545670	0
3609	Ruby_	0	-1	True	2253262	80.453	2253262	0
3610	Ruby_	191942	2	False	1404252	0.0	1404252	0
3611	Ruby_	0	-1	False	495720	0.0	495720	0
3612	Ruby_	0	-1	True	5718030	99.6901	5718030	0
3613	Ruby_	0	-1	True	3219112	117.919	3219112	0
3614	Ruby_	2243095	2	False	59740	0.0	59740	0
3615	Ruby_	2222887	2	True	505624	100.25	505624	112.44132995605469
3616	Ruby_	134621	2	False	23610	0.0	23610	0
3617	Ruby_	0	-1	False	76440	0.0	76440	0
3618	Ruby_	0	-1	False	73620	0.0	73620	0
3619	全服最菜	1218337	2	False	290088	0.0	290088	0
3620	全服最菜	1816113	2	False	146190	0.0	146190	0
3621	全服最菜	1218337	2	False	33744	0.0	33744	0
3622	Ruby_	1382091	5	False	1212808	0.0	1212808	0
3623	Ruby_	0	-1	True	1083034	132.253	1083034	0
3624	全服最菜	589971	2	True	8954247	100.211	8954247	104.70030975341797
3625	全服最菜	847315	2	True	7229849	130.198	7229849	133.2382354736328
3626	Ruby_	0	-1	True	1745046	68.102	1745046	0
3627	全服最菜	0	-1	False	38124	0.0	38124	0
3628	Ruby_	221948	2	False	445364	0.0	445364	0
3629	全服最菜	550235	2	False	1175770	0.0	1175770	0
3630	全服最菜	889529	5	False	242598	0.0	242598	0
3631	全服最菜	668662	2	False	127270	0.0	127270	0
3632	Ruby_	221948	2	True	2253582	70.5127	2253582	78.95346069335938
3633	Ruby_	1264763	2	False	45422	0.0	45422	0
3634	全服最菜	668662	2	False	1050460	0.0	1050460	0
3635	Ruby_	1846238	2	False	356102	0.0	356102	0
3636	Ruby_	1177789	2	False	127418	0.0	127418	0
3637	全服最菜	668662	2	False	2122600	0.0	2122600	0
3638	全服最菜	668662	2	False	106220	0.0	106220	0
3639	全服最菜	668662	2	False	69130	0.0	69130	0
3640	Ruby_	1762728	2	True	355406	76.6771	355406	79.48242950439453
3641	全服最菜	1218337	2	False	25228	0.0	25228	0
3642	全服最菜	1218337	2	False	75446	0.0	75446	0
3643	Ruby_	686394	2	False	233270	0.0	233270	0
3644	全服最菜	1218337	2	False	55482	0.0	55482	0
3645	全服最菜	1218337	2	False	101934	0.0	101934	0
3646	全服最菜	0	-1	False	144314	0.0	144314	0
3647	全服最菜	0	-1	False	114594	0.0	114594	0
3648	全服最菜	0	-1	False	94785	0.0	94785	0
3649	Ruby_	992281	2	True	5550010	44.6635	5550010	55.076416015625
3650	Ruby_	0	-1	False	71284	0.0	71284	0
3651	全服最菜	0	-1	True	5086895	56.9094	5086895	0
3652	Ruby_	0	-1	True	2903438	70.8225	2903438	0
3653	全服最菜	736214	2	True	3286490	36.4327	3286490	43.32284164428711
3654	Ruby_	516322	2	False	324310	0.0	324310	0
3655	Ruby_	354185	2	False	140620	0.0	140620	0
3656	Ruby_	0	-1	False	1084840	0.0	1084840	0
3657	Ruby_	953394	2	True	1585368	119.287	1585368	135.90431213378906
3658	全服最菜	1945175	2	False	1817408	0.0	1817408	0
3659	全服最菜	1501684	2	False	87578	0.0	87578	0
3660	全服最菜	1509460	2	False	75940	0.0	75940	0
3661	全服最菜	0	-1	False	88991	0.0	88991	0
3662	全服最菜	1218337	2	False	211302	0.0	211302	0
3663	全服最菜	1218337	2	False	47730	0.0	47730	0
3664	一起打饭	1255349	2	False	354690	0.0	354690	0
3665	一起打饭	1800802	2	False	620506	0.0	620506	0
3666	一起打饭	1102552	2	False	681970	0.0	681970	0
3667	Ruby_	1268627	2	False	45562	0.0	45562	0
3668	Ruby_	2056797	2	False	38190	0.0	38190	0
3669	Ruby_	70050	2	False	20238	0.0	20238	0
3670	Ruby_	1177723	2	False	25898	0.0	25898	0
3671	Ruby_	2058786	2	False	458804	0.0	458804	0
3672	Ruby_	1654061	2	False	279652	0.0	279652	0
3673	Ruby_	1654061	2	False	1110596	0.0	1110596	0
3674	Ruby_	0	-1	False	902860	0.0	902860	0
3675	Ruby_	0	-1	False	123766	0.0	123766	0
3676	Ruby_	2222070	2	False	223700	0.0	223700	0
3677	Ruby_	1725624	2	False	171424	0.0	171424	0
3678	Ruby_	1725624	2	False	65032	0.0	65032	0
3679	Ruby_	1725624	2	False	52324	0.0	52324	0
3680	终焉の诗-ハジマリノウタ-	1242785	2	False	534568	0.0	534568	0
3681	终焉の诗-ハジマリノウタ-	1242785	2	True	3448746	29.4539	3448746	29.45389175415039
3682	终焉の诗-ハジマリノウタ-	1585890	2	False	130810	0.0	130810	0
3683	终焉の诗-ハジマリノウタ-	1585890	2	False	124040	0.0	124040	0
3684	终焉の诗-ハジマリノウタ-	1585890	2	False	309730	0.0	309730	0
3685	Ruby_	748486	2	True	861301	18.0449	861301	18.044938366124118
3686	Ruby_	1561280	2	False	177399	0.0	177399	0
3687	终焉の诗-ハジマリノウタ-	1585890	2	True	1393040	8.01863	1393040	8.018633842468262
3688	Ruby_	1561280	2	True	962831	18.1114	962831	18.11135916838576
3689	终焉の诗-ハジマリノウタ-	1585890	2	False	784220	0.0	784220	0
3690	Ruby_	2056450	2	True	701469	11.9777	701469	11.977698234441595
3691	终焉の诗-ハジマリノウタ-	2206596	2	False	558450	0.0	558450	0
3692	终焉の诗-ハジマリノウタ-	2156938	2	False	156320	0.0	156320	0
3693	终焉の诗-ハジマリノウタ-	1747965	2	False	1816220	0.0	1816220	0
3694	Ruby_	0	-1	True	793867	19.4069	793867	0
3695	终焉の诗-ハジマリノウタ-	1747965	2	False	1129240	0.0	1129240	0
3696	终焉の诗-ハジマリノウタ-	1767939	2	False	6707580	0.0	6707580	0
3697	终焉の诗-ハジマリノウタ-	1882706	2	False	1156450	0.0	1156450	0
3698	终焉の诗-ハジマリノウタ-	1882706	2	False	1176820	0.0	1176820	0
3699	终焉の诗-ハジマリノウタ-	1613825	2	False	3154160	0.0	3154160	0
3700	终焉の诗-ハジマリノウタ-	541677	2	False	2738930	0.0	2738930	0
3701	终焉の诗-ハジマリノウタ-	942057	2	False	483950	0.0	483950	0
3702	终焉の诗-ハジマリノウタ-	942057	2	False	955380	0.0	955380	0
3703	终焉の诗-ハジマリノウタ-	1035719	2	False	3445000	0.0	3445000	0
3704	终焉の诗-ハジマリノウタ-	1674302	2	False	233320	0.0	233320	0
3705	终焉の诗-ハジマリノウタ-	1297907	5	False	1111260	0.0	1111260	0
3706	终焉の诗-ハジマリノウタ-	2018026	2	False	347080	0.0	347080	0
3707	终焉の诗-ハジマリノウタ-	1099819	2	False	214140	0.0	214140	0
3708	终焉の诗-ハジマリノウタ-	1603797	2	False	1488240	0.0	1488240	0
3709	终焉の诗-ハジマリノウタ-	1603797	2	False	833070	0.0	833070	0
3710	终焉の诗-ハジマリノウタ-	1604016	2	False	2572740	0.0	2572740	0
3711	Fubuki	720556	2	True	464299	10.7207	464299	10.720689130303622
3712	终焉の诗-ハジマリノウタ-	900956	2	False	1097970	0.0	1097970	0
3713	Fubuki	703513	2	False	81069	0.0	81069	0
3714	终焉の诗-ハジマリノウタ-	2194697	2	False	82870	0.0	82870	0
3715	终焉の诗-ハジマリノウタ-	1231363	2	False	594820	0.0	594820	0
3716	Fubuki	378746	2	True	620472	40.5897	620472	40.589665353387936
3717	Fubuki	1002503	2	False	45351	0.0	45351	0
3718	终焉の诗-ハジマリノウタ-	0	-1	False	1345120	0.0	1345120	0
3719	终焉の诗-ハジマリノウタ-	0	-1	False	4953660	0.0	4953660	0
3720	Fubuki	1002503	2	True	539696	19.9995	539696	19.999522797044914
3721	终焉の诗-ハジマリノウタ-	0	-1	False	1153490	0.0	1153490	0
3722	Fubuki	2069131	2	False	74183	0.0	74183	0
3723	Fubuki	2069131	2	False	38538	0.0	38538	0
3724	终焉の诗-ハジマリノウタ-	0	-1	False	1416820	0.0	1416820	0
3725	Fubuki	1012165	2	False	96309	0.0	96309	0
3726	终焉の诗-ハジマリノウタ-	0	-1	False	5893000	0.0	5893000	0
3727	终焉の诗-ハジマリノウタ-	1466621	2	False	153860	0.0	153860	0
3728	终焉の诗-ハジマリノウタ-	1774174	0	False	80480	0.0	80480	0
3729	终焉の诗-ハジマリノウタ-	1774174	0	False	81680	0.0	81680	0
3730	终焉の诗-ハジマリノウタ-	1774174	0	False	491440	0.0	491440	0
3731	终焉の诗-ハジマリノウタ-	1774174	0	False	79280	0.0	79280	0
3732	终焉の诗-ハジマリノウタ-	1774174	0	False	704620	0.0	704620	0
3733	终焉の诗-ハジマリノウタ-	1774174	0	False	834640	0.0	834640	0
3734	终焉の诗-ハジマリノウタ-	1774174	0	False	495080	0.0	495080	0
3735	终焉の诗-ハジマリノウタ-	0	-1	False	26820	0.0	26820	0
3736	终焉の诗-ハジマリノウタ-	0	-1	False	1599700	0.0	1599700	0
3737	终焉の诗-ハジマリノウタ-	0	-1	False	75360	0.0	75360	0
3738	终焉の诗-ハジマリノウタ-	0	-1	False	1023800	0.0	1023800	0
3739	终焉の诗-ハジマリノウタ-	1934328	2	False	38150	0.0	38150	0
3740	Fubuki	1290338	2	True	605987	23.807	605987	23.80697564237942
3741	终焉の诗-ハジマリノウタ-	1934328	2	False	1168168	0.0	1168168	0
3742	终焉の诗-ハジマリノウタ-	2203945	2	False	142418	0.0	142418	0
3743	终焉の诗-ハジマリノウタ-	1732060	2	False	454150	0.0	454150	0
3744	Fubuki	1175035	2	True	645762	34.1171	645762	34.11706389346048
3745	Fubuki	523602	2	True	585384	20.0535	585384	20.053485430507376
3746	Fubuki	654373	2	False	136243	0.0	136243	0
3747	Fubuki	654373	2	True	685957	44.6965	685957	44.69649302392883
3748	终焉の诗-ハジマリノウタ-	1887260	2	True	5344100	0.00140771	5344100	0.0014077088562771678
3749	Fubuki	1604004	2	True	715007	50.3601	715007	50.36009708864852
3750	Fubuki	767310	2	True	816445	68.0662	816445	68.0661685788859
3751	嗨	1769309	2	False	423406	0.0	423406	0
3752	Fubuki	843707	2	True	765154	58.0228	765154	58.02279710178751
3753	嗨	1283136	2	False	960780	0.0	960780	0
3754	Fubuki	1016315	2	True	615970	26.076	615970	26.075977444404522
3755	Fubuki	2018139	2	True	500410	7.30594	500410	7.30594330127861
3756	Fubuki	1686071	2	True	610261	24.5782	610261	24.57824018087669
3757	Fubuki	1552456	2	True	699636	48.3363	699636	48.33633623725992
3758	全服最菜	762507	2	False	599864	0.0	599864	0
3759	嗨	1283136	2	True	4968290	18.5503	4968290	18.599285125732422
3760	全服最菜	1819587	2	False	324610	0.0	324610	0
3761	Fubuki	532797	2	True	779124	57.6239	779124	57.623857205330204
3762	全服最菜	0	-1	False	232048	0.0	232048	0
3763	全服最菜	0	-1	False	199614	0.0	199614	0
3764	全服最菜	0	-1	False	129282	0.0	129282	0
3765	全服最菜	1517653	2	False	201710	0.0	201710	0
3766	Fubuki	1872632	2	True	853102	62.6685	853102	62.668516292588556
3767	全服最菜	1517653	2	False	1006090	0.0	1006090	0
3768	全服最菜	1517653	2	False	333320	0.0	333320	0
3769	全服最菜	364532	5	False	508372	0.0	508372	0
3770	嗨	1700562	5	True	1068996	9.26752	1068996	9.269708633422852
3771	akatuki	1700562	5	True	1322602	7.7989	1322602	7.800252914428711
3772	全服最菜	2185894	2	False	30184	0.0	30184	0
3773	全服最菜	2185894	2	False	60834	0.0	60834	0
3774	风冷玩家Air-cooling	2146917	2	False	294112	0.0	294112	0
3775	全服最菜	2185894	2	False	184342	0.0	184342	0
3776	全服最菜	2185894	2	False	441224	0.0	441224	0
3777	嗨	1575160	0	True	28	0.001	28	0.001
3778	全服最菜	2118900	2	False	280190	0.0	280190	0
3779	风冷玩家Air-cooling	2146917	2	True	711786	45.1334	711786	45.13344415310118
3780	全服最菜	73780	2	False	69795	0.0	69795	0
3781	一起打饭	425385	2	False	4830720	0.0	4830720	0
3782	一起打饭	1754659	2	False	25278	0.0	25278	0
3783	风冷玩家Air-cooling	774211	2	True	816221	48.7929	816221	48.7928977439571
3784	全服最菜	73780	2	False	143412	0.0	143412	0
3785	风冷玩家Air-cooling	1758733	2	False	79062	0.0	79062	0
3786	全服最菜	81171	2	False	67267	0.0	67267	0
3787	全服最菜	81171	2	False	12851	0.0	12851	0
3788	风冷玩家Air-cooling	1758733	2	False	371257	0.0	371257	0
3789	全服最菜	81171	2	False	62529	0.0	62529	0
3790	全服最菜	0	-1	False	66980	0.0	66980	0
3791	风冷玩家Air-cooling	1758733	2	False	827293	42.6418	827293	0
3792	一起打饭	1541385	2	False	1447124	0.0	1447124	0
3793	全服最菜	0	-1	True	4000390	40.4849	4000390	0
3794	风冷玩家Air-cooling	0	-1	False	884505	43.1795	884505	0
3795	全服最菜	0	-1	False	875619	0.0	875619	0
3796	全服最菜	0	-1	False	107459	0.0	107459	0
3797	全服最菜	0	-1	False	479049	0.0	479049	0
3798	一起打饭	1283136	2	False	2099038	0.0	2099038	0
3799	全服最菜	0	-1	False	174624	0.0	174624	0
3800	一起打饭	1228616	2	False	401240	0.0	401240	0
3801	akatuki	1304748	2	True	4227920	5.99856	4227920	8.558329582214355
3802	akatuki	1494341	5	True	3463682	15.1791	3463682	16.783113479614258
3803	DB-Sand	0	-1	False	11108	0.0	11108	0
3804	DB-Sand	0	-1	False	13714	0.0	13714	0
3805	DB-Sand	0	-1	False	30244	0.0	30244	0
3806	DB-Sand	1899228	2	False	31983	0.0	31983	0
3807	DB-Sand	0	-1	False	49340	0.0	49340	0
3808	DB-Sand	0	-1	False	171878	0.0	171878	0
3809	DB-Sand	0	-1	False	115002	0.0	115002	0
3810	N e k o T u z a	2020146	2	False	146840	0.0	146840	0
3811	DB-Sand	2018290	2	False	75048	0.0	75048	0
3812	DB-Sand	2105995	2	False	78578	0.0	78578	0
3813	DB-Sand	0	-1	True	534372	13.2585	534372	0
3814	DB-Sand	1450380	2	False	51298	0.0	51298	0
3815	Ruby_	0	-1	True	1589922	73.4921	1589922	0
3816	Ruby_	1139717	2	True	554822	54.5533	554822	56.2308235168457
3817	风冷玩家Air-cooling	1928006	2	True	715944	42.3368	715944	42.33679344180079
3818	Ruby_	1059390	2	True	805158	70.3912	805158	81.76641845703125
3819	风冷玩家Air-cooling	1720628	2	True	940779	32.175	940779	32.17496491250629
3820	Ruby_	2127752	4	True	20046722	62.4692	20046722	68.8018569946289
3821	风冷玩家Air-cooling	2183327	2	True	696291	28.8684	696291	28.868360936805097
3822	风冷玩家Air-cooling	2200470	2	False	84212	0.0	84212	0
3823	风冷玩家Air-cooling	2200470	2	False	87870	0.0	87870	0
3824	风冷玩家Air-cooling	2200470	2	False	119878	0.0	119878	0
3825	风冷玩家Air-cooling	2200470	2	False	50326	0.0	50326	0
3826	风冷玩家Air-cooling	2200470	2	False	157578	0.0	157578	0
3827	Ruby_	1720628	2	False	427743	12.3747	427743	0
3828	Ruby_	2121100	2	False	117313	0.0	117313	0
3829	Ruby_	2138607	2	True	382377	10.4356	382377	10.435552133397879
3830	Ruby_	922368	2	False	19246	0.0	19246	0
3831	Ruby_	2193279	2	False	23561	0.0	23561	0
3832	Ruby_	2193279	2	False	140931	0.0	140931	0
3833	Ruby_	2056450	2	False	130310	0.0	130310	0
3834	Ruby_	2056450	2	False	424917	8.66451	424917	0
3835	Ruby_	694477	2	False	215507	0.0	215507	0
3836	Ruby_	694477	2	False	227157	0.0	227157	0
3837	终焉の诗-ハジマリノウタ-	953957	2	True	4358770	13.6937	4358770	13.693706512451172
3838	终焉の诗-ハジマリノウタ-	1425112	2	False	62784	0.0	62784	0
3839	终焉の诗-ハジマリノウタ-	1425112	2	False	60548	0.0	60548	0
3840	终焉の诗-ハジマリノウタ-	1425112	2	False	181498	0.0	181498	0
3841	终焉の诗-ハジマリノウタ-	948425	2	False	1174320	0.0	1174320	0
3842	终焉の诗-ハジマリノウタ-	1369004	2	False	1266130	0.0	1266130	0
3843	终焉の诗-ハジマリノウタ-	1546258	2	True	4810510	8.89951	4810510	8.899514198303223
3844	Ruby_	2238510	2	False	445131	0.0	445131	0
3845	Ruby_	1654061	2	False	423712	0.0	423712	0
3846	Ruby_	1492012	2	False	108991	52.3081	108991	0
3847	Ruby_	1492008	2	False	103722	0.0	103722	0
3848	Ruby_	1492008	2	True	308168	118.511	308168	122.74004364013672
3849	Ruby_	1492012	2	True	217752	85.0012	217752	86.27535247802734
3850	Ruby_	1492011	2	False	136182	0.0	136182	0
3851	Ruby_	1492011	2	True	208133	83.1806	208133	83.15180206298828
3852	终焉の诗-ハジマリノウタ-	1328778	2	False	400320	0.0	400320	0
3853	终焉の诗-ハジマリノウタ-	1328778	2	False	908130	0.0	908130	0
3854	全服最菜	0	-1	False	239880	0.0	239880	0
3855	全服最菜	0	-1	False	47520	0.0	47520	0
3856	全服最菜	42152	3	False	198310	0.0	198310	0
3857	全服最菜	0	-1	False	1868508	0.0	1868508	0
3858	全服最菜	0	-1	False	99900	0.0	99900	0
3859	全服最菜	0	-1	False	1210912	0.0	1210912	0
3860	全服最菜	0	-1	False	449918	0.0	449918	0
3861	全服最菜	2039171	2	False	91478	0.0	91478	0
3862	全服最菜	1147	2	False	593712	0.0	593712	0
3863	全服最菜	1147	2	True	576946	3.05149	576946	3.0482685565948486
